iter	Passed	Remaining
243	3697	11456
244	3712	11441
245	3728	11427
246	3743	11412
247	3756	11389
248	3769	11368
249	3784	11352
250	3799	11337
251	3813	11320
252	3829	11306
253	3844	11291
254	3859	11275
255	3876	11265
256	3891	11250
257	3906	11236
258	3922	11221
259	3938	11210
260	3953	11195
261	3969	11180
262	3984	11164
263	3996	11141
264	4011	11125
265	4023	11101
266	4038	11086
267	4053	11071
268	4069	11059
269	4084	11042
270	4098	11026
271	4113	11010
272	4127	10992
273	4142	10976
274	4157	10961
275	4175	10951
276	4189	10935
277	4201	10912
278	4218	10900
279	4232	10883
280	4247	10869
281	4261	10850
282	4275	10832
283	4290	10816
284	4304	10800
285	4319	10784
286	4334	10769
287	4348	10751
288	4364	10737
289	4379	10722
290	4394	10707
291	4411	10695
292	4427	10682
293	4441	10666
294	4456	10651
295	4474	10641
296	4488	10625
297	4503	10609
298	4520	10599
299	4535	10582
300	4550	10566
301	4564	10549
302	4579	10534
303	4592	10515
304	4608	10500
305	4621	10481
306	4635	10463
307	4650	10448
308	4664	10431
309	4679	10415
310	4693	10398
311	4709	10385
312	4724	10370
313	4739	10355
314	4752	10334
315	4767	10319
316	4783	10305
317	4797	10289
318	4813	10275
319	4829	10262
320	4844	10247
321	4858	10230
322	4872	10213
323	4887	10196
324	4903	10183
325	4918	10168
326	4932	10151
327	4948	10137
328	4963	10122
329	4978	10108
330	4993	10093
331	5008	10077
332	5023	10061
333	5037	10045
334	5052	10030
335	5067	10015
336	5084	10002
337	5099	9988
338	5115	9973
339	5130	9959
340	5146	9945
341	5162	9933
342	5180	9922
343	5196	9909
344	5212	9895
345	5227	9880
346	5243	9868
347	5258	9852
348	5273	9837
349	5290	9825
350	5305	9809
351	5318	9791
352	5332	9774
353	5347	9757
354	5362	9743
355	5376	9726
356	5393	9713
357	5407	9697
358	5422	9681
359	5437	9665
360	5450	9647
361	5465	9632
362	5479	9615
363	5496	9603
364	5511	9588
365	5524	9569
366	5537	9551
367	5553	9537
368	5570	9526
369	5585	9510
370	5603	9500
371	5618	9484
372	5632	9468
373	5647	9452
374	5662	9437
375	5678	9423
376	5694	9410
377	5710	9396
378	5724	9378
379	5738	9362
380	5753	9347
381	5768	9331
382	5783	9317
383	5799	9302
384	5814	9287
385	5828	9271
386	5843	9256
387	5857	9239
388	5874	9226
389	5888	9209
390	5902	9193
391	5918	9180
392	5934	9165
393	5950	9151
394	5967	9139
395	5983	9125
396	5997	9109
397	6012	9093
398	6025	9076
399	6041	9061
400	6054	9044
401	6070	9029
402	6086	9016
403	6101	9001
404	6117	8987
405	6134	8974
