iter	RMSE
539	1.542724429
540	1.542718936
541	1.542685567
542	1.542629951
543	1.542576563
544	1.542516469
545	1.542461888
546	1.54240724
547	1.542369487
548	1.542299296
549	1.542265574
550	1.542208871
551	1.542162197
552	1.542126362
553	1.542064075
554	1.542000996
555	1.541917638
556	1.541857908
557	1.541819502
558	1.54177515
559	1.541713874
560	1.541664322
561	1.541659954
562	1.541616855
563	1.541560338
564	1.541500357
565	1.541461826
566	1.541412929
567	1.541352125
568	1.541285641
569	1.541239878
570	1.541201701
571	1.541146831
572	1.541108978
573	1.541057987
574	1.541002908
575	1.540930519
576	1.540873738
577	1.540814303
578	1.540764162
579	1.540715614
580	1.540668269
581	1.540605439
582	1.54054688
583	1.54049976
584	1.540462289
585	1.540388092
586	1.540336284
587	1.540271745
588	1.540183874
589	1.540130575
590	1.540095788
591	1.540049654
592	1.539983941
593	1.539907804
594	1.539870463
595	1.539838602
596	1.53977809
597	1.539708793
598	1.539669411
599	1.539628559
600	1.539588501
601	1.539557268
602	1.539514895
603	1.539460162
604	1.539401853
605	1.539351379
606	1.539303543
607	1.539251409
608	1.539192216
609	1.539160008
610	1.539128619
611	1.539053187
612	1.539007244
613	1.53894673
614	1.538907342
615	1.538837686
616	1.538786999
617	1.538739575
618	1.538698182
619	1.538632866
620	1.53856926
621	1.538496661
622	1.538439566
623	1.53840622
624	1.538361199
625	1.538300382
626	1.538245631
627	1.538185967
628	1.538097083
629	1.538066891
630	1.538015098
631	1.537973915
632	1.53792881
633	1.537886968
634	1.537850347
635	1.537792837
636	1.537772586
637	1.537721408
638	1.537678001
639	1.537631872
640	1.537588654
641	1.537553091
642	1.537515622
643	1.537453413
644	1.53740797
645	1.537350916
646	1.537335307
647	1.537292609
648	1.537236365
649	1.537187212
650	1.53717276
651	1.537134561
652	1.537105686
653	1.537036187
654	1.537024038
655	1.536973195
656	1.536947767
657	1.536903143
658	1.536882064
659	1.536824635
660	1.536777284
661	1.53673704
662	1.536685275
663	1.53662295
664	1.536586017
665	1.536512077
666	1.536475511
667	1.536438118
668	1.536375252
669	1.536354111
670	1.53630166
671	1.536233798
672	1.536189702
673	1.536120666
674	1.53608642
675	1.536020931
676	1.535961856
677	1.535902843
678	1.53585018
679	1.535780321
680	1.535718276
681	1.535653371
682	1.535650794
683	1.535588393
684	1.535561225
685	1.535512502
686	1.535473352
687	1.53544066
688	1.535386195
689	1.535334934
690	1.535274248
691	1.53521012
692	1.535140154
693	1.535060246
694	1.535027032
695	1.535017402
696	1.534954781
697	1.534888003
698	1.534832687
699	1.53478117
700	1.534706802
701	1.534631002
702	1.534572816
703	1.534523953
704	1.534474423
705	1.534446194
706	1.534394203
707	1.534369677
708	1.534316041
709	1.534257848
710	1.534209721
711	1.534191177
712	1.534143906
713	1.534082208
714	1.534030281
715	1.53396554
716	1.533912813
717	1.533874624
718	1.533839561
719	1.533787843
720	1.533742964
721	1.533701469
722	1.533660103
723	1.533607414
724	1.533581149
725	1.533543067
726	1.533500633
727	1.533454498
728	1.533413454
729	1.533372083
730	1.533316182
731	1.533262896
732	1.533199582
733	1.533137942
734	1.533093131
735	1.533008349
736	1.532939889
737	1.532887248
738	1.532827743
739	1.532817906
740	1.532759737
741	1.532692021
742	1.532649926
743	1.532569321
744	1.532511166
745	1.532427505
746	1.532391263
747	1.532357347
748	1.532320016
749	1.532275447
750	1.532217639
751	1.532167464
752	1.53209649
753	1.532070951
754	1.532047458
755	1.531986921
756	1.531927275
757	1.531877426
758	1.531832084
759	1.531805969
760	1.531768453
761	1.531733211
762	1.531668413
763	1.531626502
764	1.531597768
765	1.531568539
766	1.531536705
767	1.531474791
768	1.531426219
769	1.531377735
770	1.531346508
771	1.531285114
772	1.531204287
773	1.531145287
774	1.531092385
775	1.531025462
776	1.530973234
777	1.530928112
778	1.530898214
779	1.530858389
780	1.530823848
781	1.530782112
782	1.530771104
783	1.53073467
784	1.530686939
785	1.530619085
786	1.530558208
787	1.530485348
788	1.530422362
789	1.530380135
790	1.530314465
791	1.530263865
792	1.530202096
793	1.530171146
794	1.530162698
795	1.530101866
796	1.530064879
797	1.530002452
798	1.529966586
799	1.529895203
800	1.529831216
801	1.529795851
802	1.529741037
803	1.529688068
804	1.529653418
805	1.52960646
806	1.529547402
807	1.529468567
808	1.529419853
809	1.529379874
810	1.529297361
811	1.529256059
812	1.529203108
813	1.529127483
814	1.529069423
815	1.529012962
816	1.528963323
817	1.528871538
818	1.528835683
819	1.528780629
820	1.528689492
821	1.528638339
822	1.52857474
823	1.528528667
824	1.528473448
825	1.528417325
826	1.528379933
827	1.528313419
828	1.528283676
829	1.52822707
830	1.528165826
831	1.528102017
832	1.52803808
833	1.528007272
834	1.527963998
835	1.527930036
836	1.52789782
837	1.527830852
838	1.527766212
839	1.527704165
840	1.527652055
841	1.527611953
842	1.527574072
843	1.52754146
844	1.527475592
845	1.527430887
846	1.527368954
847	1.527309445
848	1.527235226
849	1.527202685
850	1.527141437
851	1.527112498
852	1.527067976
853	1.527014051
854	1.526958308
855	1.526896851
856	1.526848584
857	1.526795008
858	1.526769299
859	1.5267329
860	1.526686189
861	1.526618568
862	1.526576743
863	1.526546833
864	1.52648976
865	1.526467024
866	1.526440199
867	1.526397546
868	1.526358113
869	1.526335442
870	1.52629635
871	1.526251853
872	1.526208081
873	1.526147653
874	1.52611886
875	1.526086946
876	1.526005766
877	1.525948405
878	1.525915792
879	1.525884281
880	1.525836748
881	1.52580572
882	1.525770348
883	1.525720057
884	1.525688934
885	1.525655455
886	1.525602746
887	1.525579376
888	1.525546128
889	1.525498463
890	1.525462227
891	1.525405065
892	1.525363406
893	1.525307762
894	1.525233436
895	1.525173587
896	1.525128042
897	1.525061684
898	1.525001427
899	1.524965058
900	1.524906598
901	1.524868777
902	1.524782985
903	1.524705732
904	1.524657382
905	1.524613723
906	1.524565412
907	1.524535208
908	1.524485232
909	1.524464548
910	1.524406553
911	1.524353619
912	1.524308906
913	1.524255676
914	1.524204626
915	1.524168164
916	1.524110603
917	1.524057435
918	1.523988288
919	1.523950379
920	1.523907165
921	1.523884698
922	1.523858922
923	1.523823827
924	1.523783854
925	1.523746545
926	1.523691725
927	1.523643387
928	1.52358501
929	1.523516882
930	1.523446165
931	1.523423843
932	1.523374442
933	1.523327905
934	1.523252414
935	1.523200896
936	1.523176964
937	1.523134744
938	1.52306216
939	1.523034803
940	1.523006795
941	1.522954768
942	1.522891696
943	1.522853329
944	1.522811741
945	1.522791502
946	1.522755415
947	1.522725038
948	1.522679699
949	1.522648466
950	1.522616577
951	1.522589406
952	1.522554048
953	1.522516563
954	1.522454643
955	1.522410846
956	1.522366821
957	1.522305767
958	1.522248452
959	1.522181483
960	1.522129816
961	1.522105333
962	1.522050669
963	1.522000687
964	1.52194589
965	1.521906139
966	1.521858871
967	1.521801304
968	1.521760505
969	1.521708267
970	1.521678979
971	1.521660255
972	1.521593019
973	1.521547134
974	1.521510757
975	1.521476957
976	1.52142644
977	1.521370509
978	1.521333989
979	1.521290657
980	1.521231557
981	1.521176008
982	1.521135712
983	1.521085644
984	1.521019358
985	1.520959505
986	1.520913869
987	1.520878769
988	1.52085602
989	1.520804217
990	1.520754046
991	1.520700239
992	1.520647973
993	1.520582001
994	1.520543443
995	1.520515218
996	1.520476976
997	1.52042074
998	1.520362242
999	1.520332375
