iter	Passed	Remaining
400	29219	43646
401	29297	43582
402	29364	43499
403	29436	43425
404	29511	43356
405	29590	43292
406	29678	43241
407	29756	43175
408	29839	43117
409	29917	43052
410	29985	42971
411	30052	42890
412	30127	42820
413	30193	42738
414	30277	42680
415	30355	42614
416	30437	42553
417	30507	42476
418	30573	42394
419	30656	42334
420	30728	42261
421	30801	42187
422	30874	42115
423	30950	42045
424	31042	41999
425	31106	41913
426	31176	41836
427	31256	41772
428	31325	41693
429	31399	41622
430	31474	41551
431	31552	41485
432	31619	41404
433	31693	41333
434	31774	41269
435	31850	41200
436	31928	41134
437	31998	41056
438	32065	40976
439	32135	40899
440	32211	40830
441	32292	40767
442	32377	40709
443	32458	40646
444	32533	40575
445	32605	40501
446	32673	40421
447	32746	40348
448	32820	40275
449	32892	40201
450	32962	40124
451	33034	40050
452	33099	39967
453	33170	39892
454	33246	39822
455	33317	39747
456	33378	39659
457	33454	39590
458	33518	39507
459	33587	39429
460	33664	39360
461	33741	39292
462	33816	39220
463	33882	39140
464	33946	39056
465	34020	38984
466	34087	38905
467	34165	38837
468	34233	38759
469	34301	38680
470	34370	38602
471	34450	38538
472	34523	38465
473	34588	38383
474	34667	38316
475	34739	38243
476	34812	38169
477	34888	38099
478	34956	38021
479	35032	37952
480	35103	37876
481	35173	37800
482	35246	37727
483	35312	37647
484	35377	37566
485	35469	37513
486	35549	37447
487	35625	37377
488	35688	37294
489	35766	37225
490	35832	37146
491	35895	37062
492	35972	36993
493	36046	36921
494	36110	36840
495	36181	36764
496	36255	36692
497	36344	36636
498	36422	36568
499	36500	36500
500	36565	36419
501	36637	36345
502	36715	36277
503	36791	36207
504	36860	36130
505	36933	36057
506	37011	35989
507	37079	35911
508	37155	35841
509	37227	35767
510	37300	35694
511	37396	35643
512	37470	35571
513	37551	35505
514	37623	35431
515	37698	35360
516	37788	35303
517	37854	35223
518	37932	35155
519	38000	35077
520	38078	35008
521	38162	34945
522	38235	34872
523	38314	34804
524	38388	34732
525	38459	34657
526	38531	34583
527	38609	34514
528	38685	34443
529	38759	34371
530	38830	34296
531	38902	34222
532	38971	34145
533	39040	34068
534	39120	34002
535	39188	33923
536	39252	33843
537	39321	33767
538	39398	33696
539	39470	33622
540	39536	33543
541	39607	33469
542	39679	33394
543	39756	33324
544	39836	33257
545	39910	33185
546	39975	33105
547	40068	33049
548	40140	32975
549	40219	32907
550	40292	32833
551	40367	32761
552	40447	32694
553	40518	32619
554	40592	32547
555	40676	32482
556	40753	32412
557	40834	32345
558	40901	32267
559	40970	32190
560	41048	32121
561	41122	32049
562	41189	31971
563	41261	31897
564	41336	31825
565	41421	31761
566	41512	31702
567	41581	31625
568	41656	31553
569	41730	31481
570	41804	31408
571	41870	31329
572	41938	31252
573	42014	31181
574	42094	31113
575	42165	31038
576	42243	30968
577	42320	30898
578	42394	30826
579	42463	30749
580	42529	30670
581	42595	30592
582	42661	30514
583	42728	30436
584	42804	30365
585	42871	30288
586	42950	30218
587	43023	30145
588	43102	30076
589	43172	30000
590	43243	29926
591	43318	29854
592	43399	29786
593	43482	29720
594	43567	29655
595	43639	29581
596	43719	29512
597	43788	29436
598	43867	29367
599	43943	29295
600	44025	29228
601	44099	29155
602	44178	29086
603	44250	29011
604	44330	28943
605	44412	28875
606	44493	28807
607	44579	28741
608	44660	28673
609	44745	28607
610	44814	28531
611	44894	28462
612	44981	28397
613	45057	28326
614	45134	28255
615	45211	28183
616	45288	28112
617	45368	28043
618	45441	27969
619	45511	27894
620	45576	27815
621	45643	27738
622	45712	27662
623	45789	27590
624	45864	27518
625	45938	27445
626	46016	27374
627	46084	27298
628	46148	27219
629	46216	27143
630	46294	27072
631	46370	27000
632	46443	26926
633	46518	26854
634	46593	26782
635	46664	26707
636	46737	26633
637	46809	26559
638	46886	26488
639	46953	26411
640	47033	26341
641	47106	26268
642	47187	26198
643	47262	26126
644	47336	26053
645	47410	25980
646	47481	25905
647	47558	25834
648	47633	25761
649	47704	25687
650	47771	25610
651	47836	25532
652	47910	25459
653	47980	25384
654	48051	25309
655	48124	25235
656	48200	25163
657	48274	25091
658	48345	25016
659	48424	24945
660	48495	24871
661	48573	24800
662	48646	24726
663	48718	24652
664	48788	24577
665	48864	24505
666	48934	24430
667	49008	24357
668	49088	24287
669	49163	24214
670	49242	24144
671	49318	24071
672	49399	24002
673	49472	23928
674	49536	23850
675	49609	23777
676	49677	23701
677	49744	23624
678	49818	23551
679	49892	23478
680	49965	23405
681	50046	23335
682	50127	23265
683	50198	23191
684	50272	23117
685	50349	23046
686	50431	22976
687	50502	22902
688	50576	22829
689	50652	22757
690	50733	22687
691	50806	22613
692	50885	22542
693	50956	22467
694	51030	22394
695	51123	22329
696	51194	22255
697	51274	22184
698	51341	22108
699	51433	22042
700	51507	21969
701	51581	21896
702	51645	21819
703	51718	21745
704	51798	21674
705	51877	21603
706	51946	21528
707	52018	21453
708	52086	21378
709	52158	21304
710	52248	21237
711	52334	21169
712	52420	21100
713	52493	21026
714	52570	20954
715	52636	20878
716	52706	20803
717	52779	20729
718	52851	20655
719	52923	20581
720	53000	20509
721	53080	20438
722	53156	20365
723	53240	20295
724	53329	20228
725	53405	20155
726	53475	20080
727	53551	20008
728	53628	19935
729	53695	19859
730	53771	19787
731	53852	19716
732	53923	19642
733	53987	19565
734	54057	19490
735	54119	19412
736	54189	19337
737	54257	19262
738	54333	19189
739	54411	19117
740	54482	19043
741	54552	18968
742	54626	18894
743	54703	18822
744	54778	18749
745	54846	18674
746	54928	18603
747	55001	18529
748	55085	18459
