iter	Passed	Remaining
619	45741	28035
620	45808	27957
621	45875	27879
622	45942	27801
623	46021	27731
624	46095	27657
625	46167	27582
626	46245	27511
627	46318	27436
628	46381	27356
629	46450	27280
630	46526	27207
631	46597	27132
632	46667	27056
633	46744	26985
634	46819	26911
635	46892	26837
636	46964	26763
637	47035	26687
638	47112	26616
639	47184	26541
640	47262	26469
641	47338	26397
642	47419	26327
643	47494	26254
644	47567	26180
645	47636	26104
646	47707	26028
647	47785	25957
648	47858	25883
649	47930	25808
650	47996	25730
651	48060	25652
652	48131	25576
653	48202	25501
654	48275	25427
655	48343	25350
656	48418	25277
657	48491	25203
658	48562	25128
659	48637	25055
660	48711	24981
661	48791	24911
662	48866	24838
663	48937	24763
664	49006	24687
665	49084	24616
666	49154	24540
667	49231	24468
668	49308	24396
669	49383	24323
670	49461	24251
671	49539	24180
672	49611	24105
673	49685	24031
674	49751	23954
675	49827	23881
676	49897	23806
677	49965	23730
678	50038	23656
679	50115	23583
680	50188	23509
681	50267	23438
682	50344	23366
683	50417	23292
684	50489	23217
685	50565	23145
686	50639	23071
687	50713	22997
688	50790	22925
689	50862	22851
690	50939	22779
691	51018	22707
692	51097	22636
693	51169	22561
694	51246	22489
695	51322	22416
696	51390	22340
697	51467	22268
698	51534	22191
699	51618	22122
700	51693	22048
701	51770	21976
702	51838	21900
703	51911	21826
704	51990	21754
705	52065	21681
706	52132	21605
707	52201	21529
708	52272	21454
709	52343	21379
710	52418	21306
711	52503	21237
712	52584	21166
713	52657	21092
714	52731	21018
715	52800	20943
716	52869	20867
717	52940	20792
718	53011	20717
719	53080	20642
720	53155	20569
721	53229	20495
722	53303	20421
723	53386	20351
724	53473	20282
725	53543	20208
726	53611	20132
727	53686	20058
728	53765	19986
729	53832	19910
730	53909	19838
731	53987	19766
732	54059	19691
733	54126	19615
734	54195	19539
735	54257	19462
736	54329	19387
737	54396	19311
738	54470	19237
739	54544	19164
740	54616	19090
741	54689	19016
742	54766	18943
743	54847	18872
744	54921	18798
745	54989	18722
746	55071	18652
747	55144	18578
748	55224	18506
749	55295	18431
750	55371	18358
751	55455	18288
752	55534	18216
753	55612	18144
754	55684	18069
755	55759	17996
756	55837	17924
757	55914	17851
758	55992	17779
759	56066	17705
760	56147	17633
761	56220	17559
762	56294	17486
763	56364	17410
764	56433	17335
765	56504	17261
766	56576	17186
767	56655	17114
768	56719	17037
769	56795	16964
770	56864	16889
771	56937	16815
772	57016	16743
773	57095	16671
774	57179	16600
775	57255	16527
776	57331	16454
777	57394	16377
778	57465	16302
779	57544	16230
780	57616	16156
781	57687	16081
782	57764	16008
783	57833	15933
784	57909	15860
785	57977	15785
786	58056	15712
787	58125	15637
788	58205	15565
789	58283	15493
790	58355	15418
791	58429	15345
792	58499	15270
793	58573	15196
794	58644	15122
795	58727	15050
796	58804	14977
797	58873	14902
798	58948	14829
799	59030	14757
800	59103	14683
801	59188	14612
802	59261	14538
803	59346	14467
804	59421	14394
805	59489	14318
806	59559	14244
807	59628	14169
808	59705	14096
809	59777	14021
810	59848	13947
811	59930	13875
812	60001	13801
813	60074	13727
814	60144	13652
815	60218	13578
816	60299	13506
817	60371	13432
818	60441	13357
819	60510	13282
820	60581	13208
821	60658	13135
822	60732	13061
823	60795	12985
824	60872	12912
825	60951	12839
826	61036	12768
827	61109	12694
828	61187	12621
829	61264	12548
830	61338	12474
831	61413	12400
832	61490	12327
833	61559	12252
834	61640	12180
835	61710	12105
836	61792	12033
837	61867	11960
838	61937	11885
839	62007	11810
840	62087	11738
841	62160	11664
842	62239	11591
843	62318	11518
844	62392	11444
845	62465	11370
846	62551	11299
847	62626	11225
848	62704	11152
849	62791	11080
850	62870	11007
851	62947	10934
852	63024	10861
853	63099	10787
854	63181	10715
855	63259	10641
856	63337	10568
857	63420	10496
858	63498	10422
859	63572	10348
860	63643	10274
861	63720	10201
862	63801	10128
863	63884	10055
864	63961	9982
865	64035	9908
866	64110	9834
867	64180	9760
868	64254	9686
869	64333	9613
870	64405	9538
871	64479	9464
872	64553	9390
873	64621	9316
874	64699	9242
875	64776	9169
876	64850	9095
877	64933	9022
878	65007	8948
879	65073	8873
880	65138	8798
881	65220	8725
882	65296	8651
883	65367	8577
884	65435	8502
885	65505	8428
886	65576	8354
887	65650	8280
888	65717	8205
889	65794	8131
890	65862	8057
891	65946	7984
892	66021	7910
893	66096	7836
894	66170	7762
895	66244	7689
896	66321	7615
897	66392	7541
898	66467	7467
899	66535	7392
900	66620	7320
901	66692	7245
902	66763	7171
903	66838	7097
904	66904	7023
905	66980	6949
906	67052	6875
907	67121	6800
908	67194	6726
909	67266	6652
910	67338	6578
911	67410	6504
912	67481	6430
913	67548	6355
914	67625	6282
915	67694	6207
916	67759	6133
917	67825	6058
918	67898	5984
919	67970	5910
920	68045	5836
921	68124	5763
922	68192	5688
923	68271	5615
924	68349	5541
925	68425	5468
926	68500	5394
927	68574	5320
928	68650	5246
929	68718	5172
930	68794	5098
931	68873	5025
932	68951	4951
933	69021	4877
934	69088	4802
935	69161	4729
936	69230	4654
937	69304	4580
938	69376	4506
939	69446	4432
940	69516	4358
941	69591	4284
942	69666	4211
943	69735	4136
944	69809	4062
945	69886	3989
946	69958	3915
947	70038	3841
948	70111	3767
949	70183	3693
950	70253	3619
951	70324	3545
952	70397	3471
953	70464	3397
954	70534	3323
955	70609	3249
956	70684	3176
957	70752	3101
958	70834	3028
959	70901	2954
960	70972	2880
961	71050	2806
962	71116	2732
963	71184	2658
964	71269	2584
965	71335	2510
966	71403	2436
967	71467	2362
968	71542	2288
969	71625	2215
970	71696	2141
971	71770	2067
972	71838	1993
973	71909	1919
974	71980	1845
975	72061	1771
976	72139	1698
977	72210	1624
978	72289	1550
979	72365	1476
980	72434	1402
981	72511	1329
982	72584	1255
983	72653	1181
984	72729	1107
985	72807	1033
986	72897	960
987	72959	886
988	73031	812
989	73106	738
990	73184	664
991	73259	590
992	73330	516
993	73406	443
994	73481	369
995	73546	295
996	73618	221
997	73693	147
998	73772	73
999	73847	0
