iter	Passed	Remaining
400	34083	50913
401	34162	50819
402	34253	50743
403	34331	50648
404	34407	50550
405	34501	50478
406	34587	50394
407	34667	50302
408	34742	50202
409	34826	50116
410	34904	50021
411	34992	49940
412	35079	49859
413	35174	49788
414	35256	49698
415	35333	49602
416	35412	49509
417	35487	49411
418	35570	49322
419	35644	49223
420	35719	49125
421	35797	49030
422	35866	48924
423	35942	48826
424	36030	48747
425	36110	48655
426	36196	48572
427	36280	48486
428	36355	48389
429	36440	48304
430	36516	48208
431	36593	48113
432	36671	48020
433	36755	47935
434	36832	47839
435	36917	47755
436	36998	47666
437	37088	47588
438	37163	47491
439	37246	47404
440	37324	47311
441	37403	47219
442	37480	47125
443	37557	47031
444	37633	46936
445	37714	46846
446	37789	46750
447	37870	46661
448	37958	46580
449	38029	46480
450	38112	46394
451	38203	46317
452	38282	46226
453	38361	46135
454	38441	46045
455	38512	45944
456	38596	45859
457	38671	45764
458	38748	45671
459	38827	45580
460	38908	45491
461	38985	45398
462	39069	45314
463	39144	45218
464	39232	45138
465	39308	45044
466	39383	44949
467	39457	44853
468	39535	44761
469	39612	44669
470	39692	44580
471	39783	44503
472	39858	44408
473	39933	44314
474	40020	44233
475	40106	44150
476	40184	44060
477	40269	43976
478	40351	43889
479	40430	43799
480	40514	43715
481	40591	43623
482	40675	43539
483	40765	43461
484	40846	43373
485	40926	43284
486	41003	43192
487	41101	43122
488	41197	43050
489	41279	42964
490	41355	42871
491	41433	42781
492	41513	42692
493	41588	42598
494	41662	42504
495	41737	42410
496	41812	42317
497	41892	42229
498	41983	42151
499	42062	42062
500	42141	41973
501	42230	41893
502	42302	41797
503	42366	41694
504	42451	41611
505	42527	41518
506	42601	41424
507	42680	41336
508	42760	41247
509	42847	41167
510	42925	41077
511	42997	40982
512	43080	40897
513	43167	40815
514	43241	40722
515	43316	40629
516	43390	40537
517	43475	40453
518	43554	40365
519	43626	40270
520	43705	40181
521	43780	40090
522	43863	40005
523	43936	39912
524	44008	39816
525	44090	39731
526	44170	39644
527	44247	39554
528	44332	39472
529	44409	39381
530	44487	39293
531	44570	39209
532	44646	39118
533	44733	39036
534	44812	38949
535	44908	38876
536	44991	38791
537	45067	38700
538	45146	38613
539	45226	38526
540	45302	38435
541	45384	38350
542	45458	38259
543	45541	38174
544	45626	38092
545	45707	38005
546	45801	37930
547	45884	37846
548	45956	37753
549	46028	37659
550	46108	37573
551	46195	37491
552	46274	37404
553	46349	37314
554	46427	37225
555	46498	37132
556	46584	37049
557	46657	36958
558	46748	36880
559	46826	36792
560	46909	36708
561	46990	36622
562	47079	36543
563	47156	36454
564	47242	36372
565	47317	36282
566	47401	36199
567	47478	36110
568	47572	36034
569	47655	35950
570	47748	35873
571	47838	35795
572	47917	35708
573	48000	35623
574	48087	35542
575	48166	35455
576	48244	35368
577	48334	35289
578	48423	35209
579	48511	35129
580	48594	35045
581	48672	34957
582	48756	34873
583	48835	34786
584	48918	34702
585	48995	34614
586	49078	34530
587	49151	34439
588	49227	34350
589	49304	34262
590	49390	34180
591	49466	34092
592	49547	34006
593	49622	33917
594	49709	33836
595	49787	33748
596	49863	33659
597	49944	33574
598	50020	33486
599	50098	33398
600	50176	33312
601	50253	33224
602	50334	33139
603	50419	33056
604	50498	32970
605	50566	32876
606	50648	32792
607	50730	32707
608	50812	32623
