iter	Passed	Remaining
147	2637	15182
148	2655	15167
149	2672	15146
150	2688	15116
151	2705	15095
152	2721	15067
153	2740	15056
154	2757	15034
155	2773	15006
156	2791	14988
157	2807	14962
158	2824	14937
159	2840	14914
160	2859	14902
161	2878	14890
162	2898	14882
163	2916	14869
164	2936	14859
165	2953	14836
166	2968	14806
167	2984	14778
168	3001	14758
169	3017	14731
170	3032	14700
171	3049	14680
172	3067	14662
173	3083	14637
174	3103	14632
175	3121	14613
176	3138	14594
177	3158	14586
178	3176	14567
179	3196	14559
180	3215	14549
181	3233	14534
182	3250	14513
183	3269	14498
184	3287	14480
185	3304	14460
186	3320	14436
187	3338	14420
188	3355	14396
189	3371	14374
190	3390	14362
191	3410	14353
192	3428	14335
193	3449	14331
194	3485	14387
195	3503	14372
196	3522	14357
197	3540	14339
198	3559	14326
199	3577	14309
200	3596	14294
201	3614	14279
202	3632	14261
203	3650	14243
204	3668	14225
205	3685	14205
206	3702	14185
207	3720	14166
208	3739	14151
209	3758	14137
210	3778	14128
211	3795	14108
212	3814	14094
213	3833	14081
214	3853	14068
215	3871	14050
216	3889	14033
217	3907	14015
218	3924	13997
219	3941	13974
220	3959	13957
221	3977	13940
222	3997	13929
223	4018	13920
224	4037	13907
225	4055	13887
226	4073	13871
227	4090	13849
228	4109	13834
229	4127	13817
230	4145	13801
231	4163	13781
232	4181	13763
233	4204	13764
234	4224	13750
235	4241	13730
236	4259	13712
237	4278	13699
238	4297	13684
239	4316	13670
240	4335	13653
241	4354	13639
242	4373	13623
243	4391	13607
244	4409	13587
245	4427	13571
246	4446	13555
247	4466	13542
248	4482	13519
249	4500	13500
250	4519	13486
251	4537	13467
252	4554	13447
253	4575	13438
254	4593	13419
255	4613	13406
256	4630	13386
257	4650	13376
258	4669	13359
259	4687	13342
260	4705	13323
261	4724	13308
262	4741	13287
263	4760	13271
264	4778	13254
265	4796	13235
266	4812	13212
267	4829	13192
268	4846	13170
269	4864	13151
270	4882	13134
271	4899	13112
272	4916	13093
273	4932	13069
274	4950	13050
275	4967	13031
276	4984	13011
277	5003	12994
278	5021	12977
279	5041	12963
280	5059	12946
281	5077	12926
282	5097	12914
283	5115	12897
284	5135	12882
285	5155	12871
286	5175	12857
287	5193	12840
288	5211	12821
289	5229	12802
290	5246	12782
291	5265	12768
292	5286	12756
293	5307	12744
294	5325	12728
295	5344	12710
296	5364	12696
297	5384	12684
298	5401	12662
299	5418	12644
300	5436	12625
301	5453	12603
302	5471	12585
303	5489	12567
304	5508	12552
305	5526	12533
306	5543	12514
307	5563	12499
308	5581	12480
309	5598	12461
310	5616	12443
311	5634	12424
312	5651	12404
313	5670	12387
314	5689	12372
315	5707	12354
316	5724	12333
317	5743	12318
318	5761	12299
319	5782	12286
320	5804	12277
321	5823	12262
322	5842	12246
323	5878	12264
324	5896	12247
325	5914	12227
326	5932	12210
327	5951	12192
328	5966	12168
329	5984	12150
330	6001	12129
331	6018	12109
332	6036	12090
333	6053	12070
334	6070	12050
335	6087	12030
336	6104	12010
337	6121	11989
338	6139	11971
339	6157	11952
340	6174	11932
341	6191	11913
342	6209	11893
343	6226	11873
344	6242	11851
345	6260	11833
346	6276	11812
347	6294	11793
348	6312	11774
349	6329	11754
350	6348	11738
351	6368	11723
352	6387	11707
353	6405	11689
354	6423	11671
355	6442	11654
356	6459	11634
357	6478	11616
358	6496	11599
359	6516	11585
360	6533	11565
361	6552	11548
362	6569	11528
363	6591	11516
364	6612	11504
365	6636	11495
366	6658	11483
367	6679	11471
368	6710	11474
369	6729	11458
370	6748	11441
371	6766	11423
372	6785	11406
373	6805	11391
374	6824	11374
375	6851	11370
376	6873	11359
377	6896	11347
378	6916	11332
379	6936	11317
380	6957	11304
381	6974	11284
382	6992	11264
383	7010	11245
384	7026	11224
385	7045	11207
386	7063	11188
387	7081	11170
388	7100	11152
389	7119	11135
390	7136	11115
391	7155	11098
392	7172	11078
393	7189	11058
394	7207	11039
395	7226	11022
396	7243	11001
397	7262	10984
398	7280	10965
399	7298	10947
400	7316	10928
401	7334	10909
402	7350	10889
403	7370	10873
404	7393	10861
