iter	Passed	Remaining
777	60102	17149
778	60179	17072
779	60267	16998
780	60348	16922
781	60425	16845
782	60510	16769
783	60584	16691
784	60665	16615
785	60741	16537
786	60826	16462
787	60903	16385
788	60992	16310
789	61073	16234
790	61155	16158
791	61240	16083
792	61314	16005
793	61396	15929
794	61478	15852
795	61563	15777
796	61650	15702
797	61727	15625
798	61810	15549
799	61896	15474
800	61973	15396
801	62066	15323
802	62149	15247
803	62242	15173
804	62326	15097
805	62405	15020
806	62481	14942
807	62560	14865
808	62645	14790
809	62733	14715
810	62812	14638
811	62907	14564
812	62990	14488
813	63072	14412
814	63148	14334
815	63223	14256
816	63306	14180
817	63386	14103
818	63460	14024
819	63534	13946
820	63610	13868
821	63690	13791
822	63768	13714
823	63835	13634
824	63919	13558
825	64004	13482
826	64099	13408
827	64179	13332
828	64264	13255
829	64351	13180
830	64433	13103
831	64519	13027
832	64604	12951
833	64680	12874
834	64771	12799
835	64854	12722
836	64946	12647
837	65025	12570
838	65101	12492
839	65180	12415
840	65266	12339
841	65343	12261
842	65429	12185
843	65518	12110
844	65599	12033
845	65676	11955
846	65775	11881
847	65855	11804
848	65943	11728
849	66041	11654
850	66124	11577
851	66208	11501
852	66291	11424
853	66374	11347
854	66458	11270
855	66542	11194
856	66627	11117
857	66723	11042
858	66811	10966
859	66894	10889
860	66973	10812
861	67057	10735
862	67148	10659
863	67228	10582
864	67310	10505
865	67393	10428
866	67479	10351
867	67553	10273
868	67636	10196
869	67722	10119
870	67798	10041
871	67883	9964
872	67967	9887
873	68044	9809
874	68132	9733
875	68218	9656
876	68295	9578
877	68384	9502
878	68469	9425
879	68545	9347
880	68616	9268
881	68699	9191
882	68778	9113
883	68855	9035
884	68934	8957
885	69010	8879
886	69087	8801
887	69168	8723
888	69243	8645
889	69327	8568
890	69407	8490
891	69504	8415
892	69593	8338
893	69684	8262
894	69773	8185
895	69856	8108
896	69942	8031
897	70021	7953
898	70105	7876
899	70182	7798
900	70280	7722
901	70358	7644
902	70438	7566
903	70522	7489
904	70599	7411
905	70680	7333
906	70765	7256
907	70836	7177
908	70916	7099
909	71003	7022
910	71085	6944
911	71166	6866
912	71246	6789
913	71324	6711
914	71415	6634
915	71496	6556
916	71570	6478
917	71643	6399
918	71729	6322
919	71812	6244
920	71897	6167
921	71984	6089
922	72058	6011
923	72147	5934
924	72237	5857
925	72318	5779
926	72400	5701
927	72481	5623
928	72566	5545
929	72642	5467
930	72726	5390
931	72815	5312
932	72905	5235
933	72983	5157
934	73053	5078
935	73130	5000
936	73200	4921
937	73280	4843
938	73360	4765
939	73433	4687
940	73503	4608
941	73582	4530
942	73660	4452
943	73733	4373
944	73807	4295
945	73890	4217
946	73961	4139
947	74045	4061
948	74122	3983
949	74196	3905
950	74272	3826
951	74344	3748
952	74422	3670
953	74493	3591
954	74567	3513
955	74648	3435
956	74729	3357
957	74802	3279
958	74893	3201
959	74962	3123
960	75038	3045
961	75122	2967
962	75195	2889
963	75271	2810
964	75356	2733
965	75424	2654
966	75499	2576
967	75571	2498
968	75653	2420
969	75741	2342
970	75816	2264
971	75898	2186
972	75970	2108
973	76055	2030
974	76130	1952
975	76216	1874
976	76296	1796
977	76372	1717
978	76456	1640
979	76533	1561
980	76606	1483
981	76692	1405
982	76774	1327
983	76850	1249
984	76932	1171
985	77017	1093
986	77113	1015
987	77179	937
988	77258	859
989	77339	781
990	77420	703
991	77498	624
992	77579	546
993	77661	468
994	77744	390
995	77816	312
996	77894	234
997	77968	156
998	78049	78
999	78130	0
