iter	RMSE
128	0.5180221708
129	0.5180114797
130	0.5180000852
131	0.517990767
132	0.5179836661
133	0.517973637
134	0.5179651598
135	0.5179439103
136	0.5179288711
137	0.5179156536
138	0.5179036581
139	0.5178810416
140	0.5178686165
141	0.5178549903
142	0.517849654
143	0.5178372719
144	0.5178300299
145	0.5178202469
146	0.5178118453
147	0.5178003337
148	0.5177891287
149	0.5177721386
150	0.5177540516
151	0.5177458798
152	0.5177349408
153	0.5177277386
154	0.5177097579
155	0.5177035153
156	0.5176902349
157	0.5176781813
158	0.51767135
159	0.5176614281
160	0.5176541918
161	0.5176440796
162	0.5176267135
163	0.5176189656
164	0.517606542
165	0.5175911595
166	0.5175788401
167	0.5175663432
168	0.5175530283
169	0.517529973
170	0.5175168347
171	0.5175001165
172	0.5174872001
173	0.5174799574
174	0.5174664964
175	0.5174532608
176	0.5174415385
177	0.5174272217
178	0.5174108673
179	0.5174028689
180	0.5173891545
181	0.5173811233
182	0.5173695315
183	0.5173581554
184	0.5173475748
185	0.517333895
186	0.5173146688
187	0.5172982036
188	0.5172854313
189	0.5172667792
190	0.5172571884
191	0.5172490317
192	0.5172376243
193	0.5172301889
194	0.5172187459
195	0.5172015691
196	0.5171855904
197	0.5171703553
198	0.5171646065
199	0.5171477638
200	0.5171430197
201	0.5171345911
202	0.5171237747
203	0.5171121828
204	0.5171057917
205	0.5170933683
206	0.5170785391
207	0.5170726649
208	0.5170586106
209	0.517049052
210	0.5170381547
211	0.5170129728
212	0.5169991306
213	0.5169873848
214	0.5169763817
215	0.5169650034
216	0.5169564509
217	0.5169460585
218	0.5169328987
219	0.5169187365
220	0.516902551
221	0.5168970306
222	0.5168863306
223	0.5168691155
224	0.5168540035
225	0.5168437387
226	0.5168215139
227	0.5168131744
228	0.5168073311
229	0.5167978506
230	0.5167856409
231	0.5167733135
232	0.5167692784
233	0.5167563386
234	0.5167423524
235	0.5167297908
236	0.516715812
237	0.5166999871
238	0.516692592
239	0.5166840546
240	0.5166651246
241	0.5166508745
242	0.5166397426
243	0.5166329855
244	0.5166206772
245	0.5166051902
246	0.5165966378
247	0.5165853748
248	0.5165743794
249	0.5165592521
250	0.5165503094
251	0.5165389212
252	0.5165280135
253	0.5165132816
254	0.5164987398
255	0.5164869647
256	0.5164673798
257	0.5164541049
258	0.5164383217
259	0.5164295438
260	0.5164256461
261	0.5164172677
262	0.5164089495
263	0.5164013319
264	0.516390147
265	0.5163804376
266	0.5163645922
267	0.5163515008
268	0.5163424841
269	0.5163333972
270	0.516322084
271	0.5163037224
272	0.5162953457
273	0.5162802016
274	0.5162696806
275	0.5162593144
276	0.5162497318
277	0.5162406901
278	0.5162296766
279	0.5162154429
280	0.5162036289
281	0.5161925168
282	0.5161836627
283	0.5161739968
284	0.516161767
285	0.516150354
286	0.5161398086
287	0.5161343585
288	0.5161240831
289	0.5161099132
290	0.5160929499
291	0.5160776168
292	0.5160630094
293	0.5160566339
294	0.5160439616
295	0.5160273484
296	0.5160215045
297	0.5160155486
298	0.5160031617
299	0.515996644
300	0.5159841097
301	0.5159712119
302	0.5159677034
303	0.515961379
304	0.5159510831
305	0.5159387456
306	0.5159256794
307	0.5159181667
308	0.515908133
309	0.5158968637
310	0.515888131
311	0.5158735655
312	0.515863147
313	0.5158517929
314	0.5158382777
315	0.5158331209
316	0.5158281709
317	0.5158194371
318	0.515804618
319	0.5157883785
320	0.5157808451
321	0.5157706369
322	0.5157596024
323	0.5157522135
324	0.5157427954
325	0.5157309103
326	0.5157241549
327	0.5157125016
328	0.5156984413
329	0.5156917041
330	0.5156823608
331	0.515674269
332	0.5156658652
333	0.5156556143
334	0.515643295
335	0.5156361049
336	0.5156311308
337	0.5156216968
338	0.5156130129
339	0.5156080361
340	0.515599664
341	0.5155895695
342	0.5155816966
343	0.5155710113
344	0.5155658039
345	0.515559043
346	0.5155459818
347	0.5155388921
348	0.5155297614
349	0.5155180602
350	0.5155045163
351	0.5155002078
352	0.5154965082
353	0.5154817607
354	0.5154671013
355	0.5154542387
356	0.5154413686
357	0.5154319905
358	0.5154177985
359	0.5154042507
360	0.515391263
361	0.5153809203
362	0.5153696925
363	0.515354575
364	0.5153481964
365	0.5153335641
366	0.5153291721
367	0.5153227812
368	0.5153153819
369	0.5153009224
370	0.5152916966
371	0.5152803067
372	0.5152704614
373	0.515262787
374	0.5152507414
375	0.5152438358
376	0.515239199
377	0.5152324773
378	0.5152186315
379	0.5152079056
380	0.5151986635
381	0.5151903333
382	0.515185225
383	0.5151735105
384	0.5151677431
385	0.5151592337
386	0.515154171
387	0.5151471594
388	0.5151383797
389	0.5151286158
390	0.5151158689
391	0.5151084436
392	0.5150989062
393	0.5150901627
394	0.5150788476
395	0.5150637007
396	0.5150540803
397	0.5150439655
398	0.5150345989
399	0.5150227388
400	0.5150192056
401	0.5150149059
402	0.5150126482
403	0.5150056873
404	0.5149935261
405	0.5149837131
406	0.5149697224
407	0.5149556335
408	0.5149457373
409	0.5149360542
410	0.5149241595
411	0.5149149581
412	0.5149012744
413	0.5148902937
414	0.514876411
415	0.5148696099
416	0.5148574226
417	0.5148505709
418	0.5148449635
419	0.5148360152
420	0.5148248599
421	0.5148141212
422	0.5148058035
423	0.5147957891
424	0.5147819881
425	0.5147768117
426	0.5147701486
427	0.5147611799
428	0.5147569371
429	0.5147493202
430	0.5147395467
431	0.5147347584
432	0.5147309839
433	0.5147201136
434	0.5147129645
435	0.5146998985
436	0.514692152
437	0.5146812653
438	0.5146773714
439	0.5146726974
440	0.5146611833
441	0.5146472918
442	0.5146368385
443	0.5146305474
444	0.5146241116
445	0.5146161472
446	0.5146094538
447	0.5146031207
448	0.514596635
449	0.5145877504
450	0.5145806712
451	0.5145664223
452	0.5145621315
453	0.5145554745
454	0.5145500481
455	0.5145449983
456	0.5145373279
457	0.5145235591
458	0.5145146348
459	0.5145077298
460	0.5145022822
461	0.5144928309
462	0.514482314
463	0.5144734903
464	0.5144661193
465	0.5144605461
466	0.5144531626
467	0.5144406756
468	0.5144270663
469	0.5144190484
470	0.514410653
471	0.5143979463
472	0.5143921091
473	0.514386324
474	0.5143737845
475	0.5143611596
476	0.5143524135
477	0.5143447819
478	0.5143342118
479	0.5143257798
480	0.5143113062
481	0.5142989855
482	0.5142922211
483	0.5142910649
484	0.5142870775
485	0.5142768765
486	0.5142708562
487	0.5142664374
488	0.5142627846
489	0.514244449
490	0.5142351175
491	0.5142221582
492	0.5142073545
493	0.5141997815
494	0.5141940819
495	0.5141871692
496	0.5141789988
497	0.5141709543
498	0.5141594816
499	0.5141522659
500	0.5141453623
501	0.5141390116
502	0.5141301497
503	0.5141194054
504	0.5141143155
505	0.5141040525
506	0.5140990641
507	0.5140950958
508	0.5140866179
509	0.5140763744
510	0.514068748
511	0.5140580391
512	0.514046881
513	0.5140339872
514	0.5140268987
515	0.5140162323
516	0.5140031354
517	0.5139964651
518	0.5139860949
519	0.5139735244
520	0.5139658134
521	0.5139593503
522	0.5139541616
523	0.5139477744
524	0.5139441529
525	0.5139322042
526	0.5139280619
527	0.513916614
528	0.5139053191
529	0.5138961357
530	0.513889518
531	0.5138816078
532	0.5138746849
533	0.5138684284
534	0.5138588004
535	0.5138463626
536	0.5138422048
537	0.5138316993
538	0.5138257003
539	0.5138196161
540	0.5138082635
541	0.5137984813
542	0.5137886733
543	0.5137725068
544	0.5137631412
545	0.5137500064
546	0.5137467091
547	0.5137317457
548	0.5137274331
549	0.5137203751
550	0.5137080398
551	0.5137011301
552	0.513697387
553	0.5136879306
554	0.5136785873
555	0.5136664387
556	0.5136588121
557	0.5136480431
558	0.5136361886
559	0.5136297161
560	0.5136160372
561	0.5136056615
562	0.5136005325
563	0.5135916445
564	0.513582301
565	0.5135726134
566	0.513563163
567	0.5135507805
568	0.5135376273
569	0.5135306274
570	0.5135236188
571	0.5135125979
572	0.5135083182
573	0.5134988895
574	0.5134892175
575	0.5134788819
576	0.5134647203
577	0.5134537289
578	0.5134491923
579	0.5134437518
580	0.5134341778
581	0.5134273847
582	0.5134224323
583	0.5134175437
584	0.5134093907
585	0.5134026369
586	0.5133948579
587	0.5133860251
588	0.513378878
589	0.513376082
590	0.5133679347
591	0.51335602
592	0.5133493122
593	0.5133405446
594	0.5133276801
595	0.5133210263
596	0.5133110797
597	0.5133063562
598	0.5133029477
599	0.5132969306
600	0.5132826738
601	0.5132776218
602	0.5132685001
603	0.5132611924
604	0.5132540253
605	0.5132445536
606	0.5132311912
607	0.5132223985
608	0.513214068
609	0.5132021557
610	0.513199219
611	0.5131893605
612	0.513175976
613	0.5131727947
614	0.5131650659
615	0.5131534991
616	0.5131480522
617	0.5131369444
618	0.5131318304
619	0.513123377
620	0.5131160063
621	0.51310604
622	0.5130988112
623	0.5130871942
624	0.5130778222
625	0.5130683597
626	0.5130609956
627	0.5130539239
628	0.5130460322
629	0.5130343787
630	0.5130242364
631	0.5130168676
632	0.5130139961
633	0.5130059374
634	0.5129936987
635	0.5129845302
636	0.5129752391
637	0.5129674206
638	0.5129592314
639	0.5129522989
640	0.5129403083
641	0.5129344474
642	0.5129221325
643	0.512916339
644	0.5129091974
645	0.5129001186
646	0.5128898355
647	0.5128788644
648	0.5128696582
649	0.5128619448
650	0.5128522445
651	0.5128422778
652	0.5128366814
653	0.5128255593
654	0.5128142926
655	0.5128021913
656	0.5127935605
657	0.5127840026
658	0.512773209
659	0.5127626493
660	0.5127535134
661	0.5127400173
662	0.5127331389
663	0.512726844
664	0.5127147764
665	0.5127025779
666	0.5126955379
667	0.5126860406
668	0.5126787174
669	0.5126700564
670	0.5126617167
671	0.5126486943
672	0.5126439824
673	0.5126348913
674	0.5126306641
675	0.5126235554
676	0.5126180815
677	0.5126126864
678	0.5126034823
679	0.5126000739
680	0.5125825543
681	0.51257705
682	0.5125669053
683	0.5125610233
684	0.5125508826
685	0.5125442189
686	0.5125337561
687	0.5125296135
688	0.5125241748
689	0.5125176264
690	0.5125110799
691	0.5125022757
692	0.5124951806
693	0.5124925361
694	0.51248459
695	0.5124772443
696	0.5124708031
697	0.5124639298
698	0.5124586437
699	0.5124529023
700	0.5124473071
701	0.5124365897
702	0.5124317265
703	0.5124254994
704	0.5124139647
705	0.5124061457
706	0.5123990916
707	0.512390834
708	0.51238416
709	0.5123787017
710	0.5123710449
711	0.5123596622
712	0.5123520017
713	0.5123428088
714	0.5123363444
715	0.512331428
716	0.5123252873
717	0.512313415
718	0.5123088036
719	0.5123004924
720	0.5122912892
721	0.5122829405
722	0.5122788958
723	0.5122663183
724	0.5122572426
725	0.5122537098
726	0.5122513131
727	0.5122442416
728	0.5122332613
729	0.5122302026
730	0.512223532
731	0.5122172594
732	0.5122081546
733	0.5121978437
734	0.512191901
735	0.5121905345
736	0.5121821826
737	0.5121763577
738	0.5121634181
739	0.5121552372
740	0.5121463771
741	0.5121422435
742	0.5121358113
743	0.5121273577
744	0.5121208876
745	0.5121181632
746	0.5121081368
747	0.5120999892
748	0.5120919741
749	0.5120779654
750	0.5120749562
751	0.5120644358
752	0.512053347
753	0.5120457955
754	0.5120321142
755	0.5120184467
756	0.5120094148
757	0.5120034225
758	0.511995143
759	0.5119908112
760	0.5119855007
761	0.5119769223
762	0.5119654254
763	0.5119572654
764	0.5119516248
765	0.5119469954
766	0.5119425271
767	0.5119354256
768	0.5119299829
769	0.5119188707
770	0.5119100669
771	0.5119062458
772	0.5119005751
773	0.5118890701
774	0.5118782219
775	0.5118743084
776	0.5118699594
777	0.511865717
778	0.511860969
779	0.5118545246
780	0.5118506545
781	0.5118409601
782	0.5118309866
783	0.5118247083
784	0.5118155656
785	0.5118121159
786	0.5118038501
787	0.5117999836
788	0.5117947849
789	0.5117801483
790	0.5117779695
791	0.5117661942
792	0.5117605832
793	0.5117557278
794	0.5117531314
795	0.5117494037
796	0.5117419416
797	0.5117328698
798	0.5117277073
799	0.51172153
800	0.5117141087
801	0.5117041292
802	0.5116963603
803	0.5116851035
804	0.5116759782
805	0.5116699831
806	0.5116628061
807	0.5116590417
808	0.5116527592
809	0.5116461649
810	0.5116403186
811	0.5116333977
812	0.5116289717
813	0.5116236398
814	0.5116147371
815	0.5116086931
816	0.5115957909
817	0.5115850293
818	0.5115809247
819	0.5115742313
820	0.5115677494
821	0.5115571478
822	0.5115532643
823	0.5115473009
824	0.5115402956
825	0.5115301295
826	0.5115183753
827	0.511513039
828	0.5115036707
829	0.5114972538
830	0.511489009
831	0.5114793666
832	0.5114672287
833	0.5114619927
834	0.5114559185
835	0.511446281
836	0.5114388307
837	0.5114310815
838	0.511422548
839	0.5114121126
840	0.5114066947
841	0.5114034208
842	0.5113976241
843	0.5113907103
844	0.511379227
845	0.5113724943
846	0.5113620111
847	0.5113535251
848	0.5113471056
849	0.5113381836
850	0.5113251785
851	0.5113190777
852	0.5113134118
853	0.5113081525
854	0.5113036314
855	0.5112958685
856	0.5112905953
857	0.5112812584
858	0.5112695636
859	0.5112599606
860	0.5112558761
861	0.5112453062
862	0.511238177
863	0.5112266348
864	0.5112192351
865	0.5112090681
866	0.5112060485
867	0.5112010044
868	0.5111919663
869	0.5111879947
870	0.5111840556
871	0.51117627
872	0.5111676171
873	0.5111603868
874	0.5111556646
875	0.5111499805
876	0.511141264
877	0.5111329666
878	0.5111243026
879	0.5111204394
880	0.5111170565
881	0.51110667
882	0.5110963788
883	0.5110913313
884	0.5110841662
885	0.5110726031
886	0.5110647959
887	0.5110553473
888	0.5110490759
889	0.5110463029
890	0.5110411065
891	0.5110312115
892	0.511024567
893	0.5110198412
894	0.5110089522
895	0.5110017007
896	0.5109944271
897	0.5109877774
898	0.5109778214
899	0.5109738784
900	0.5109704114
901	0.5109632243
902	0.5109541315
903	0.5109463247
904	0.5109446457
905	0.510934195
906	0.5109258648
907	0.5109223119
908	0.5109165137
909	0.5109116838
910	0.5109074876
911	0.5108991556
912	0.5108934205
913	0.5108890727
914	0.5108812056
915	0.5108747456
916	0.5108713002
917	0.5108665531
918	0.5108617509
919	0.5108521872
920	0.5108420842
921	0.5108331318
922	0.5108275417
923	0.5108218185
924	0.5108102686
925	0.510796891
926	0.5107885938
927	0.5107827914
928	0.5107767675
929	0.5107729462
930	0.5107578426
931	0.5107504226
932	0.5107394864
933	0.5107309106
934	0.5107258408
935	0.5107135012
936	0.5107063475
937	0.510700223
938	0.5106934272
939	0.5106852932
940	0.5106798778
941	0.5106761545
942	0.5106691707
943	0.5106597987
944	0.5106535194
945	0.5106490223
946	0.5106453362
947	0.5106412583
948	0.5106352007
949	0.5106276202
950	0.5106232722
951	0.5106188389
952	0.5106094578
953	0.5106025932
954	0.5106003179
955	0.5105924063
956	0.5105858087
957	0.5105788598
958	0.5105694528
959	0.5105621357
960	0.5105560283
961	0.5105490464
962	0.5105438382
963	0.5105398641
964	0.5105308904
965	0.5105291504
966	0.5105250068
967	0.510518884
968	0.510510772
969	0.5105070408
970	0.5105018344
971	0.5104979708
972	0.5104946186
973	0.5104897825
974	0.5104848126
975	0.5104777968
976	0.5104699426
977	0.510461479
978	0.5104519969
979	0.5104399772
980	0.5104360937
981	0.5104276946
982	0.5104163318
983	0.5104103566
984	0.5104041297
985	0.5103923041
986	0.5103810719
987	0.5103743517
988	0.5103655964
989	0.5103568125
990	0.5103495581
991	0.5103431347
992	0.5103380957
993	0.510333911
994	0.510329005
995	0.5103234942
996	0.5103166331
997	0.5103081493
998	0.5102975597
999	0.5102915173
